file_name,type,n_semitones,rate,preset,hpss,y_id,y,preset_id,drc_attack_x,drc_release_x,tf_x1_x,tf_y1_x,tf_x2_x,tf_y2_x,tf_x3_x,tf_y3_x,tf_x4_x,tf_y4_x,tf_x5_x,tf_y5_x,tf_x6_x,tf_y6_x,drc_knee_x,drc_ratio_x,drc_makeup_gain_x,drc_attack_y,drc_release_y,tf_x1_y,tf_y1_y,tf_x2_y,tf_y2_y,tf_x3_y,tf_y3_y,tf_x4_y,tf_y4_y,tf_x5_y,tf_y5_y,tf_x6_y,tf_y6_y,drc_knee_y,drc_ratio_y,drc_makeup_gain_y,bpm,asc,type_encoded
Media-105112_122,VienneseWaltz,-2.0,2.0,film light,0,5,Tango,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,117.45383522727273,1590.5417379598343,6
Media-105112_46_hpss,VienneseWaltz,0.0,0.7071067811865476,music light,1,6,VienneseWaltz,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,117.45383522727273,1575.1244367599184,6
Media-105112_46,VienneseWaltz,0.0,0.7071067811865476,music light,0,6,VienneseWaltz,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,129.19921875,1808.1230174364905,6
Media-105112_40_hpss,VienneseWaltz,-1.0,0.7071067811865476,music light,1,6,VienneseWaltz,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,123.046875,1543.4354465114525,6
Media-105112_40,VienneseWaltz,-1.0,0.7071067811865476,music light,0,6,VienneseWaltz,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,129.19921875,1759.488346800411,6
Media-105112_96_hpss,VienneseWaltz,-1.0,1.4142135623730951,radio,1,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,135.99917763157896,1450.2969056431793,6
Media-105112_96,VienneseWaltz,-1.0,1.4142135623730951,radio,0,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,86.1328125,1693.093736711177,6
Media-105112_143_hpss,VienneseWaltz,1.0,2.0,speech,1,5,Tango,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,92.28515625,1601.7950492643806,6
Media-105112_143,VienneseWaltz,1.0,2.0,speech,0,6,VienneseWaltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,117.45383522727273,1883.5001357676556,6
Media-105112_53_hpss,VienneseWaltz,1.0,0.7071067811865476,speech,1,6,VienneseWaltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,129.19921875,1716.973754127286,6
Media-105112_53,VienneseWaltz,1.0,0.7071067811865476,speech,0,6,VienneseWaltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,129.19921875,1973.1150904700992,6
Media-105112_130_hpss,VienneseWaltz,-1.0,2.0,music light,1,6,VienneseWaltz,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,117.45383522727273,1426.923914613276,6
Media-105112_130,VienneseWaltz,-1.0,2.0,music light,0,6,VienneseWaltz,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,117.45383522727273,1667.8693796637203,6
Media-105112_107_hpss,VienneseWaltz,0.0,1.4142135623730951,speech,1,6,VienneseWaltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,83.35433467741936,1507.5327388824805,6
Media-105112_107,VienneseWaltz,0.0,1.4142135623730951,speech,0,6,VienneseWaltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,123.046875,1771.9469556504744,6
Media-105112_63_hpss,VienneseWaltz,-2.0,1.0,music standard,1,7,Waltz,3,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,172.265625,1390.304058339222,6
Media-105112_63,VienneseWaltz,-2.0,1.0,music standard,0,6,VienneseWaltz,3,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,184.5703125,1605.581007570435,6
Media-105112_133_hpss,VienneseWaltz,0.0,2.0,film standard,1,5,Tango,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,117.45383522727273,1488.8257444168946,6
Media-105112_133,VienneseWaltz,0.0,2.0,film standard,0,6,VienneseWaltz,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,117.45383522727273,1749.1528513899211,6
Media-105112_44_hpss,VienneseWaltz,0.0,0.7071067811865476,film light,1,7,Waltz,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,117.45383522727273,1575.6481530543272,6
Media-105112_44,VienneseWaltz,0.0,0.7071067811865476,film light,0,6,VienneseWaltz,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,129.19921875,1809.2570211333052,6
Media-105112_118_hpss,VienneseWaltz,2.0,1.4142135623730951,music light,1,6,VienneseWaltz,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,86.1328125,1710.3313598607795,6
Media-105112_118,VienneseWaltz,2.0,1.4142135623730951,music light,0,6,VienneseWaltz,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,123.046875,2019.150610350169,6
Media-105112_90_hpss,VienneseWaltz,-2.0,1.4142135623730951,radio,1,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,135.99917763157896,1383.2400692484416,6
Media-105112_90,VienneseWaltz,-2.0,1.4142135623730951,radio,0,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,86.1328125,1608.3170429845645,6
Media-105112_38_hpss,VienneseWaltz,-1.0,0.7071067811865476,film light,1,6,VienneseWaltz,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,117.45383522727273,1544.472994471692,6
Media-105112_38,VienneseWaltz,-1.0,0.7071067811865476,film light,0,6,VienneseWaltz,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,129.19921875,1760.4167584404436,6
Media-105112_19_hpss,VienneseWaltz,1.0,0.5,film standard,1,7,Waltz,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,135.99917763157896,1678.7519884594976,6
Media-105112_19,VienneseWaltz,1.0,0.5,film standard,0,7,Waltz,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,89.10290948275862,1912.08286185795,6
Media-105112_24_hpss,VienneseWaltz,2.0,0.5,radio,1,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,86.1328125,1756.1703524020588,6
Media-105112_24,VienneseWaltz,2.0,0.5,radio,0,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,95.703125,2009.3639009960357,6
Media-105112_14_hpss,VienneseWaltz,0.0,0.5,film light,1,7,Waltz,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,86.1328125,1524.0448417968423,6
Media-105112_14,VienneseWaltz,0.0,0.5,film light,0,7,Waltz,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,95.703125,1735.7880011402615,6
Media-105112_30_hpss,VienneseWaltz,-2.0,0.7071067811865476,radio,1,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,117.45383522727273,1473.458631001133,6
Media-105112_30,VienneseWaltz,-2.0,0.7071067811865476,radio,0,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,123.046875,1670.4304545018836,6
Media-105112_33_hpss,VienneseWaltz,-2.0,0.7071067811865476,music standard,1,7,Waltz,3,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,107.666015625,1478.6549269817558,6
Media-105112_33,VienneseWaltz,-2.0,0.7071067811865476,music standard,0,6,VienneseWaltz,3,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,123.046875,1673.9903181492195,6
Media-105112_47_hpss,VienneseWaltz,0.0,0.7071067811865476,speech,1,7,Waltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,117.45383522727273,1576.1980955578372,6
Media-105112_47,VienneseWaltz,0.0,0.7071067811865476,speech,0,6,VienneseWaltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,129.19921875,1809.3168180246169,6
Media-105112_84_hpss,VienneseWaltz,2.0,1.0,radio,1,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,184.5703125,1709.507977528552,6
Media-105112_84,VienneseWaltz,2.0,1.0,radio,0,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,172.265625,2018.0805800232602,6
Media-105112_36_hpss,VienneseWaltz,-1.0,0.7071067811865476,radio,1,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,117.45383522727273,1542.1600731735973,6
Media-105112_36,VienneseWaltz,-1.0,0.7071067811865476,radio,0,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,129.19921875,1759.3371610416427,6
Media-105112_113_hpss,VienneseWaltz,1.0,1.4142135623730951,speech,1,6,VienneseWaltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,86.1328125,1635.5840392074883,6
Media-105112_113,VienneseWaltz,1.0,1.4142135623730951,speech,0,6,VienneseWaltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,86.1328125,1924.153665092701,6
Media-105112_100_hpss,VienneseWaltz,-1.0,1.4142135623730951,music light,1,6,VienneseWaltz,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,135.99917763157896,1452.546454857203,6
Media-105112_100,VienneseWaltz,-1.0,1.4142135623730951,music light,0,6,VienneseWaltz,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,86.1328125,1693.6042374888439,6
Media-105112_92_hpss,VienneseWaltz,-2.0,1.4142135623730951,film light,1,6,VienneseWaltz,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,86.1328125,1387.8879216088533,6
Media-105112_92,VienneseWaltz,-2.0,1.4142135623730951,film light,0,6,VienneseWaltz,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,86.1328125,1610.1732457511146,6
Media-105112_97_hpss,VienneseWaltz,-1.0,1.4142135623730951,film standard,1,6,VienneseWaltz,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,135.99917763157896,1453.7069873402536,6
Media-105112_97,VienneseWaltz,-1.0,1.4142135623730951,film standard,0,6,VienneseWaltz,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,86.1328125,1693.6347398276368,6
Media-105112_76_hpss,VienneseWaltz,0.0,1.0,music light,1,6,VienneseWaltz,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,161.4990234375,1494.8572927141947,6
Media-105112_76,VienneseWaltz,0.0,1.0,music light,0,6,VienneseWaltz,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,184.5703125,1755.1128232060994,6
Media-105112_77_hpss,VienneseWaltz,0.0,1.0,speech,1,7,Waltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,161.4990234375,1497.5360925792675,6
Media-105112_77,VienneseWaltz,0.0,1.0,speech,0,6,VienneseWaltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,184.5703125,1756.9765794452107,6
Media-105112_35_hpss,VienneseWaltz,-2.0,0.7071067811865476,speech,1,7,Waltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,107.666015625,1477.4320907066563,6
Media-105112_35,VienneseWaltz,-2.0,0.7071067811865476,speech,0,6,VienneseWaltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,123.046875,1672.6451173752043,6
Media-105112_83_hpss,VienneseWaltz,1.0,1.0,speech,1,6,VienneseWaltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,151.99908088235293,1644.2499362276524,6
Media-105112_83,VienneseWaltz,1.0,1.0,speech,0,6,VienneseWaltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,89.10290948275862,1928.4113196254932,6
Media-105112_134_hpss,VienneseWaltz,0.0,2.0,film light,1,5,Tango,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,117.45383522727273,1490.8876033397323,6
Media-105112_134,VienneseWaltz,0.0,2.0,film light,0,6,VienneseWaltz,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,117.45383522727273,1751.4561862203116,6
Media-105112_45_hpss,VienneseWaltz,0.0,0.7071067811865476,music standard,1,7,Waltz,3,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,117.45383522727273,1576.2817791632833,6
Media-105112_45,VienneseWaltz,0.0,0.7071067811865476,music standard,0,6,VienneseWaltz,3,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,129.19921875,1810.5337793454335,6
Media-105112_141_hpss,VienneseWaltz,1.0,2.0,music standard,1,5,Tango,3,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,92.28515625,1602.4773408220065,6
Media-105112_141,VienneseWaltz,1.0,2.0,music standard,0,6,VienneseWaltz,3,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,117.45383522727273,1882.6152977875856,6
Media-105112_07_hpss,VienneseWaltz,-1.0,0.5,film standard,1,7,Waltz,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,129.19921875,1502.8453493987063,6
Media-105112_07,VienneseWaltz,-1.0,0.5,film standard,0,7,Waltz,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,89.10290948275862,1701.193038119881,6
Media-105112_109_hpss,VienneseWaltz,1.0,1.4142135623730951,film standard,1,6,VienneseWaltz,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,86.1328125,1634.8418104924328,6
Media-105112_109,VienneseWaltz,1.0,1.4142135623730951,film standard,0,6,VienneseWaltz,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,86.1328125,1923.787054275313,6
Media-105112_39_hpss,VienneseWaltz,-1.0,0.7071067811865476,music standard,1,6,VienneseWaltz,3,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,117.45383522727273,1545.417179822128,6
Media-105112_39,VienneseWaltz,-1.0,0.7071067811865476,music standard,0,6,VienneseWaltz,3,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,129.19921875,1761.2102846470675,6
Media-105112_20_hpss,VienneseWaltz,1.0,0.5,film light,1,7,Waltz,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,135.99917763157896,1679.0113904279053,6
Media-105112_20,VienneseWaltz,1.0,0.5,film light,0,7,Waltz,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,89.10290948275862,1912.6803488063308,6
Media-105112_142_hpss,VienneseWaltz,1.0,2.0,music light,1,6,VienneseWaltz,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,92.28515625,1601.3837156649074,6
Media-105112_142,VienneseWaltz,1.0,2.0,music light,0,6,VienneseWaltz,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,117.45383522727273,1882.5760324999621,6
Media-105112_125_hpss,VienneseWaltz,-2.0,2.0,speech,1,5,Tango,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,117.45383522727273,1372.2913775960292,6
Media-105112_125,VienneseWaltz,-2.0,2.0,speech,0,5,Tango,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,117.45383522727273,1590.0238646282576,6
Media-105112_80_hpss,VienneseWaltz,1.0,1.0,film light,1,6,VienneseWaltz,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,161.4990234375,1642.970234182685,6
Media-105112_80,VienneseWaltz,1.0,1.0,film light,0,6,VienneseWaltz,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,89.10290948275862,1928.654816804274,6
Media-105112_12_hpss,VienneseWaltz,0.0,0.5,radio,1,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,86.1328125,1521.7414897602541,6
